106,140,3,18:23
92,140,3,19:12
52,140,3,20:14
32,140,3,21:12
21,140,3,22:13
1,140,3,23:14
0,140,4,1:18
0,140,4,2:51
0,140,4,3:24
0,140,4,4:18
0,140,4,5:13
1,140,4,6:18
6,140,4,7:13
16,140,4,8:18
11,140,4,9:14
12,140,4,10:15
20,140,4,11:12
33,140,4,12:29
41,140,4,13:26
36,140,4,14:13
38,140,4,15:15
37,140,4,16:19
26,140,4,17:13
72,140,4,18:18
120,140,4,19:11
122,140,4,20:14
80,140,4,21:12
32,140,4,22:13
3,140,4,23:15
0,140,5,1:13
0,140,5,2:59
0,140,5,3:38
0,140,5,4:17
0,140,5,5:13
0,140,5,6:18
3,140,5,7:13
9,140,5,8:18
12,140,5,9:14
18,140,5,10:15
22,140,5,11:12
15,140,5,12:29
17,140,5,13:23
17,140,5,14:13
34,140,5,15:14
44,140,5,16:19
48,140,5,17:12
67,140,5,18:18
77,140,5,19:11
61,140,5,20:15
24,140,5,21:12
10,140,5,22:13
8,140,5,23:14
0,140,6,1:9
0,140,6,2:48
0,140,6,3:21
0,140,6,4:17
0,140,6,5:12
0,140,6,6:17
0,140,6,7:12
0,140,6,8:17
2,140,6,9:13
